Name,Console,Year_of_Release,ESRB_rating,Publisher,Global_players,Genre,Critic_Score,User_Score,NA_Sales,EU_Sales,JP_Sales,Other_Country_Sales,Sequel,Lifecycle,MaxPlayers,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform,RealTime,TurnBased,VisualNovel,FirstPerson,SideScrolling,TopDown,ThirdPerson
ESPN NBA 2K5,XB,2004,E,Global Star,0.95,Sports,85.0,8.7,0.88,0.04,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NBA 2Night,PS2,2000,E,Konami Digital Entertainment,0.09,Sports,62.0,3.8,0.05,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NBA 2Night 2002,PS2,2002,E,Konami Digital Entertainment,0.03,Sports,59.0,7.2,0.02,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NBA 2Night 2002,XB,2002,E,Konami Digital Entertainment,0.01,Sports,71.3,1.4,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NBA Basketball,PS2,2003,E,Sega,0.54,Sports,89.0,8.4,0.26,0.21,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NBA Basketball,XB,2003,E,Sega,0.27,Sports,87.0,8.2,0.2,0.06,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NFL 2K5,PS2,2004,E,Sega,2.62,Sports,90.0,8.2,2.15,0.12,0.0,0.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NFL 2K5,XB,2004,E,Sega,1.63,Sports,92.0,9.1,1.54,0.02,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NFL Football,PS2,2003,E,Sega,0.56,Sports,91.0,8.5,0.27,0.21,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NFL Football,XB,2003,E,Sega,0.36,Sports,91.0,8.9,0.27,0.08,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NFL Primetime 2002,PS2,2001,E,Konami Digital Entertainment,0.08,Sports,65.0,6.5,0.04,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NFL Primetime 2002,XB,2002,E,Konami Digital Entertainment,0.02,Sports,57.0,6.6,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NHL 2K5,PS2,2004,E,Global Star,0.88,Sports,86.0,8.1,0.43,0.33,0.0,0.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NHL 2K5,XB,2004,E,Global Star,0.42,Sports,88.0,8.5,0.32,0.09,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NHL Hockey,PS2,2003,E,Sega,0.23,Sports,90.0,7.0,0.11,0.09,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN NHL Hockey,XB,2003,E,Sega,0.11,Sports,88.0,8.4,0.08,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN National Hockey Night,PS2,2001,E,Konami Digital Entertainment,0.07,Sports,44.0,7.4,0.03,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN Winter X Games: Snowboarding 2002,PS2,2000,T,Konami Digital Entertainment,0.21,Sports,64.0,7.9,0.1,0.08,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN Winter X Games: Snowboarding 2002,XB,2002,T,Konami Digital Entertainment,0.03,Sports,71.0,4.8,0.02,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN X Games Skateboarding,GBA,2001,E,Konami Digital Entertainment,0.18,Sports,71.3,7.7,0.13,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN X Games Skateboarding,PS2,2001,E,Konami Digital Entertainment,0.36,Sports,58.0,7.8,0.18,0.14,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN: Sports Connection,WiiU,2012,E,Ubisoft,0.36,Sports,31.0,2.7,0.2,0.12,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVE Online,PC,2003,T,CCP,0.2,Role-Playing,69.0,7.5,0.0,0.19,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVE: Valkyrie,PS4,2016,T,CCP,0.1,Shooter,73.0,6.3,0.03,0.05,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eagle Flight,PS4,2016,E10+,Ubisoft,0.07,Adventure,72.0,7.8,0.01,0.05,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earth Defense Force 2017,X360,2006,T,D3Publisher,0.08,Action,69.0,7.7,0.04,0.0,0.03,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth Defense Force 2017 Portable,PSV,2012,T,D3Publisher,0.06,Action,68.0,7.9,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earth Defense Force 2025,PS3,2013,M,D3Publisher,0.35,Shooter,69.0,7.5,0.04,0.02,0.27,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earth Defense Force 2025,X360,2013,M,D3Publisher,0.15,Shooter,68.0,8.1,0.06,0.03,0.05,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earth Defense Force 2: Invaders from Planet Space,PSV,2014,T,Xseed Games,0.07,Action,72.0,8.5,0.02,0.0,0.04,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015,M,Xseed Games,0.06,Shooter,64.0,7.9,0.03,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earth Defense Force: Insect Armageddon,PS3,2011,T,D3Publisher,0.2,Shooter,63.0,7.0,0.06,0.04,0.08,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earth Defense Force: Insect Armageddon,X360,2011,T,D3Publisher,0.19,Shooter,68.0,8.2,0.1,0.04,0.03,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earthworm Jim,GBA,2001,E,Interplay,0.29,Platform,72.0,5.7,0.2,0.08,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earthworm Jim 2,GBA,2002,E,Vivendi Games,0.03,Platform,45.0,5.7,0.02,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East India Company,PC,2009,T,Paradox Interactive,0.02,Strategy,67.0,5.7,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easy Piano,DS,2009,E,Game Life,0.16,Misc,52.0,8.2,0.04,0.11,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eat Lead: The Return of Matt Hazard,PS3,2009,T,D3Publisher,0.13,Shooter,51.0,6.5,0.09,0.02,0.0,0.01,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Eat Lead: The Return of Matt Hazard,X360,2009,T,D3Publisher,0.12,Shooter,53.0,7.0,0.1,0.01,0.0,0.01,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ecco the Dolphin: Defender of the Future,PS2,2002,E,Sony Computer Entertainment,0.14,Adventure,71.0,8.5,0.07,0.05,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Echo Night Beyond,PS2,2004,T,Indie Games,0.04,Adventure,60.0,8.8,0.02,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eco Creatures: Save The Forest,DS,2007,E,Rising Star Games,0.03,Adventure,55.0,7.4,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ed, Edd n Eddy: The Mis-Edventures",GBA,2005,E,Midway Games,0.12,Platform,53.9,3.5,0.08,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ed, Edd n Eddy: The Mis-Edventures",GC,2005,E,Midway Games,0.25,Platform,55.0,7.9,0.19,0.05,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ed, Edd n Eddy: The Mis-Edventures",PS2,2005,E,Midway Games,0.41,Platform,50.0,7.6,0.34,0.01,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ed, Edd n Eddy: The Mis-Edventures",XB,2005,E,Midway Games,0.02,Platform,56.0,7.7,0.02,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egg Mania: Eggstreme Madness,GC,2002,E,Kemco,0.01,Puzzle,64.0,8.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egg Mania: Eggstreme Madness,PS2,2002,E,Kemco,0.03,Puzzle,64.0,7.8,0.02,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egg Mania: Eggstreme Madness,XB,2002,E,Kemco,0.01,Puzzle,58.0,7.6,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Shaddai: Ascension of the Metatron,PS3,2011,T,Ignition Entertainment,0.28,Action,78.0,7.5,0.11,0.06,0.08,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Shaddai: Ascension of the Metatron,X360,2011,T,Ignition Entertainment,0.16,Action,75.0,7.0,0.07,0.05,0.03,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Tigre: The Adventures of Manny Rivera,DS,2007,E,THQ,0.09,Platform,53.0,9.3,0.08,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elebits,Wii,2006,E,Konami Digital Entertainment,0.32,Action,75.0,7.4,0.22,0.01,0.08,0.02,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Elebits: The Adventures of Kai and Zero,DS,2008,E,Konami Digital Entertainment,0.08,Adventure,75.0,8.3,0.07,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electroplankton,DS,2005,E,Nintendo,0.03,Misc,71.0,7.0,0.01,0.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elemental Gearbolt,PS,1997,T,Sony Computer Entertainment,0.06,Shooter,76.0,8.2,0.03,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elements of Destruction,DS,2007,E10+,THQ,0.07,Strategy,74.1,5.0,0.07,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elite Beat Agents,DS,2006,E10+,Nintendo,0.36,Misc,87.0,8.6,0.3,0.03,0.0,0.03,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Elite Forces: Unit 77,DS,2009,T,Deep Silver,0.06,Strategy,61.0,8.5,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elven Legacy,PC,2009,T,Paradox Interactive,0.02,Strategy,71.0,7.1,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emergency 2012,PC,2010,T,Deep Silver,0.07,Simulation,61.0,6.2,0.02,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emergency Heroes,Wii,2008,E10+,Ubisoft,0.47,Racing,41.0,4.2,0.14,0.27,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emergency Mayhem,Wii,2008,T,Codemasters,0.02,Racing,40.0,4.3,0.02,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Emergency Room: Real Life Rescues,DS,2009,T,505 Games,0.04,Simulation,59.3,8.3,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emily the Strange: Strangerous,DS,2011,E10+,DTP Entertainment,0.07,Action,46.3,7.0,0.04,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Empire Earth,PC,2001,T,Vivendi Games,0.05,Strategy,81.0,8.2,0.0,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Empire Earth II,PC,2005,T,Vivendi Games,0.03,Strategy,79.0,7.1,0.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Empire Earth III,PC,2007,T,Vivendi Games,0.04,Strategy,50.0,2.8,0.0,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Empire: Total War,PC,2009,T,Sega,1.08,Strategy,90.0,6.9,0.01,0.97,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enchanted Arms,PS3,2007,T,Ubisoft,0.2,Role-Playing,64.0,5.9,0.17,0.01,0.0,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Enchanted Arms,X360,2006,T,Ubisoft,0.19,Role-Playing,69.0,6.9,0.16,0.02,0.0,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Enclave,XB,2002,M,Swing! Entertainment,0.14,Adventure,66.0,8.4,0.11,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Endgame,PS2,2002,T,Empire Interactive,0.08,Shooter,57.0,6.8,0.04,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Endless Ocean,Wii,2007,E,Nintendo,1.06,Adventure,72.0,8.1,0.43,0.46,0.09,0.09,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Endless Ocean: Blue World,Wii,2009,E10+,Nintendo,0.86,Simulation,76.0,8.5,0.46,0.21,0.12,0.06,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Enemy Front,PS3,2014,M,City Interactive,0.05,Shooter,43.0,6.0,0.01,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enemy Front,X360,2014,M,Namco Bandai Games,0.04,Shooter,35.0,5.8,0.02,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enemy Territory: Quake Wars,PC,2007,T,Activision,0.02,Shooter,84.0,8.3,0.01,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Enemy Territory: Quake Wars,PS3,2008,T,Activision,0.35,Shooter,60.0,6.4,0.23,0.07,0.0,0.04,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Enemy Territory: Quake Wars,X360,2008,T,Activision,0.45,Shooter,69.0,7.3,0.3,0.11,0.0,0.04,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Ener-G Horse Riders,DS,2008,E,Ubisoft,0.16,Sports,56.9,7.2,0.14,0.01,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ener-G: Dance Squad,DS,2008,E,Ubisoft,0.16,Sports,56.9,7.1,0.15,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ener-G: Gym Rockets,DS,2008,E,Ubisoft,0.39,Sports,56.9,7.3,0.36,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enslaved: Odyssey to the West,PS3,2010,T,Namco Bandai Games,0.55,Action,80.0,7.4,0.24,0.22,0.01,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enslaved: Odyssey to the West,X360,2010,T,Namco Bandai Games,0.54,Action,82.0,7.8,0.3,0.19,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enter the Matrix,GC,2003,T,Atari,0.45,Action,63.0,8.0,0.34,0.09,0.02,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enter the Matrix,PS2,2003,T,Atari,3.18,Action,62.0,8.1,1.78,1.12,0.09,0.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enter the Matrix,XB,2003,T,Atari,1.2,Action,65.0,7.1,0.72,0.43,0.01,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enthusia Professional Racing,PS2,2005,E,Konami Digital Entertainment,0.15,Racing,70.0,7.6,0.07,0.06,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ephemeral Fantasia,PS2,2000,T,Konami Digital Entertainment,0.08,Role-Playing,48.0,6.3,0.04,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Epic Mickey,Wii,2010,E,Disney Interactive Studios,3.0,Platform,73.0,7.0,2.04,0.63,0.12,0.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Epic Mickey 2: The Power of Two,PS3,2012,E,Disney Interactive Studios,0.47,Action,59.0,4.3,0.21,0.18,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Epic Mickey 2: The Power of Two,WiiU,2012,E,Disney Interactive Studios,0.23,Action,57.0,5.6,0.13,0.07,0.01,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Epic Mickey 2: The Power of Two,X360,2012,E,Disney Interactive Studios,0.51,Action,59.0,5.5,0.32,0.15,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eragon,DS,2006,T,Vivendi Games,0.16,Action,63.0,7.6,0.13,0.02,0.0,0.01,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Eragon,PSP,2006,T,Vivendi Games,0.11,Action,59.0,8.6,0.1,0.0,0.0,0.01,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Eragon,X360,2006,T,Vivendi Games,0.14,Action,48.0,5.7,0.12,0.01,0.0,0.01,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Escape Dead Island,PS3,2014,M,Deep Silver,0.07,Action,40.0,3.5,0.04,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escape Dead Island,X360,2014,M,Deep Silver,0.07,Action,32.0,3.8,0.03,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escape From Monkey Island,PS2,2001,T,LucasArts,0.1,Adventure,84.0,8.2,0.05,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escape from Bug Island,Wii,2006,M,Eidos Interactive,0.06,Action,37.0,5.0,0.04,0.01,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Escape the Emerald Star,PC,2011,E,PopCap Games,0.02,Puzzle,79.5,8.6,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eternal Darkness: Sanity's Requiem,GC,2002,M,Nintendo,0.44,Adventure,92.0,8.7,0.34,0.09,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eternal Poison,PS2,2008,T,Banpresto,0.14,Role-Playing,65.0,8.2,0.07,0.05,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eternal Ring,PS2,2000,T,Ubisoft,0.3,Role-Playing,62.0,5.3,0.1,0.07,0.1,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eternal Sonata,PS3,2008,T,Atari,0.44,Role-Playing,80.0,7.8,0.19,0.12,0.07,0.05,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Eternal Sonata,X360,2007,T,Atari,0.32,Role-Playing,79.0,7.9,0.19,0.04,0.08,0.02,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Etrian Mystery Dungeon,3DS,2015,E10+,Nippon Ichi Software,0.24,Role-Playing,77.0,7.9,0.09,0.01,0.13,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etrian Odyssey,DS,2007,T,Nintendo,0.33,Role-Playing,75.0,8.5,0.19,0.02,0.09,0.02,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Etrian Odyssey II: Heroes of Lagaard,DS,2008,E10+,Atlus,0.26,Role-Playing,82.0,8.9,0.09,0.0,0.16,0.01,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
